"TARGET_THICKNESS","THICKNESS_UNCERTAINTY","OMEGA","THETA","S1","S3","CURRENT_OFFSET","CURRENT_GRADIENT","RUN_TIME","FS","ZBEAM","ZTARGET","ATARGET","Ch1","e_Ch1","Rest","e_R","ISOTOPIC_PURITY"
"47.11","1.42","7.25","10","78052","5685","-9.3E10","0.976","1800","2e-6","1","48","116","1259","35","57874","242","0.97"
