"TARGET_THICKNESS","THICKNESS_UNCERTAINTY","OMEGA","THETA","S1","S3","CURRENT_OFFSET","CURRENT_GRADIENT","RUN_TIME","FS","ZBEAM","ZTARGET","ATARGET","Ch1","e_Ch1","Rest","e_R","ISOTOPIC_PURITY"
"30.4","0.4","14.03","20","6471606","4222","-5.47E+07","1.005","8347","2.00E-07","2","48","116","203","14","24264","156","0.97"
