PEAK_POSITION PEAK_ENERGY CROSS_SECTION ERROR
1819.96 0.0 2.977256007791415 0.014728621554709482
1516.25 181.0 0.39663555510710596 0.005324431266256479
1437.7 229.1 0.9859878626694952 0.008366963418403038
1255.78 343.52722072735537 0.09376530905251669 0.002973383694143228
1231.31 360.5 2.310042536517275 0.012999910104626207
1180.51 389.0 0.21830168191651564 0.004287204396206516
1142.4 417.7086532488912 0.007606330380366399 0.0011063753280532943
1059.65 472.7 0.46453934086637694 0.005808470472279795
1010.72 507.3 0.4249172744304684 0.005531876640266472
923.2 566.1390858803034 0.0060159158462897875 0.0007606330380366398
863.2 607.9199878216156 0.01597329379876944 0.0011755237860566253
808.77 646.2505948972712 0.11278113500343269 0.0032499775261565517
789.23 660.1104291612886 0.1098768997672928 0.003180829068153221
736.41 697.8388239185088 0.07862179674978723 0.0024201960301165814
665.22 749.4 0.6391391973247875 0.00691484580033309
627.73 776.6 0.11409495570549599 0.003180829068153221
583.31 809.3637079380803 0.058430447012814614 0.002143602198103258
509.0 864.6566665523371 0.016111590714776098 0.001313820702063287
489.7 879.1417632029103 0.018186044454876024 0.001382969160066618
460.0 901.5323901036631 0.019914755904959298 0.001313820702063287
425.6 927.6179684757819 0.019084974408919327 0.0014521176180699487
406.91 941.8588702218747 0.06728144963724096 0.002489344488119912
379.77 962.7 0.2579928968104276 0.0044946497702165085
0.0 1038.5 0.0 0.0
0.0 1038.5 0.0 0.0
0.0 1063.9 0.0 0.0
0.0 1092.1 0.0 0.0
