TARGET_THICKNESS,THICKNESS_UNCERTAINTY,OMEGA,THETA,S1,S3,CURRENT_OFFSET,CURRENT_GRADIENT,RUN_TIME,FS,ZBEAM,ZTARGET,ATARGET,Ch1,e_Ch1,Rest,e_R,ISOTOPIC_PURITY
30.28,0.38,14.03,40,185580,521,-210000000000,0.9758,1808,0.000002,1,48,116,1620,40,35002,188,0.97
