PEAK_POSITION PEAK_ENERGY CROSS_SECTION ERROR
1816.78 0.0 0.6750786107989392 0.0064099220299482194
1513.06 181.0 0.2755667414744094 0.004133501122116141
1434.64 229.1 1.783336158032977 0.010603328965428361
1254.9 342.6649283424524 0.02168590443776874 0.001377833707372047
1228.78 360.5 3.419663450070693 0.014976453341000511
1178.33 389.0 0.13760365329711272 0.0032349139216561107
1144.5 414.97776228081466 0.008027378990776273 0.0010183988271880349
1057.94 472.7 0.2599313241864049 0.004013689495388137
1008.57 507.3 0.5531103747898308 0.005870769709672201
922.1 565.6828855146847 0.010783046405520368 0.0008985872004600307
863.3 606.6515874616967 0.009165589444692313 0.0008386813870960287
810.98 643.5005871709094 0.07266575161053448 0.0023363267211960795
788.66 659.333823830455 0.16192541352289752 0.0032948197350201125
732.3 699.6156113460191 0.040316612393973376 0.0016773627741920574
664.26 749.4 0.8576715299324174 0.007488226670500256
626.74 776.6 0.19900711199521479 0.004013689495388137
579.4 811.07180067018 0.024441571852512837 0.0023363267211960795
0.0 864.2 0.0 0.0
0.0 878.7 0.0 0.0
0.0 901.6 0.0 0.0
0.0 928.9 0.0 0.0
0.0 944.3 0.0 0.0
0.0 962.2 0.0 0.0
297.3 1025.0500409120534 0.008806154564508301 0.0009584930138240328
280.0 1038.524526624251 0.017192968435468588 0.0012580220806440428
247.6 1063.8694447849662 0.018151461449292618 0.0013179278940080449
211.29 1092.1 0.7323485683749251 0.007128791790316244
