PEAK_POSITION PEAK_ENERGY CROSS_SECTION ERROR
1821.6 0.0 0.7999393273057848 0.007327688494404135
1516.54 181.0 0.6579492932343923 0.006620630832663386
1437.53 229.1 0.6153329996221999 0.006427796924915909
1253.7 344.66346442971303 0.02301151299119895 0.0014783932927306589
1230.48 360.5 1.1229361227828092 0.008741803817885635
1180.19 389.0 0.1220638636041531 0.0030210645547104767
1143.8 416.3328167677703 0.0127270379113335 0.0011570034464848634
1058.77 472.7 0.3996804127912712 0.005206515509181885
1009.32 507.3 0.19366952134771634 0.0035995662779529087
919.7 567.5552031341476 0.002506840800717204 0.0005142237539932726
860.6 608.5716385429771 0.02101889594447502 0.0012212814157340226
808.7 644.9821003427558 0.02725385896164345 0.0014783932927306589
785.7 661.2346655499161 0.057271670601000746 0.0020568950159730905
731.8 699.6034852376049 0.04023800874997358 0.0017355051697272954
663.27 749.4 0.3473581458224557 0.005013681601434408
625.57 776.6 0.08201868876192699 0.0030210645547104767
582.0 808.3096984620961 0.04467318862816556 0.002185450954471409
506.6 864.1779637672863 0.016519438097033885 0.0012855593849831815
487.2 878.6773656120331 0.011955702280343589 0.0011570034464848634
456.7 901.5761012107572 0.00977025132587218 0.0009641695387373863
420.5 928.9181308118815 0.008227580063892362 0.0008998915694882272
400.3 944.2526005236197 0.026611079269151863 0.001542671261979818
376.7 962.2382683218681 0.04049512062697022 0.0017997831389764544
297.2 1023.381817960849 0.007520522402151613 0.0007070576617407498
275.4 1040.2980900812358 0.010734420864609566 0.0008998915694882272
246.09 1063.1436015872766 0.051229541491579794 0.0018640611082256133
208.88 1092.1 0.2942002652534011 0.004499457847441136
