POSITION sPOSITION WIDTH sWIDTH HEIGHT sHEIGHT AREA sAREA CENTROID sCENTROID ENERGY sENERGY A sA B sB C sC R sR BETA sBETA S sS
916.9 1.0 13.4 0.3 4.4 0.6 82 11 912.2 1.0 456.1 0.5 0.0 0.0 0.0013 0.0005 0.0 0.0 25.0 0.0 11.10 0.0 11.10 0.0
894 3 13.4 0.3 6 4 121 79 890 3 444.8 1.5 0.0 0.0 0.0013 0.0005 0.0 0.0 25.0 0.0 11.10 0.0 11.10 0.0
887 12 13.3 0.3 1 4 28 80 882 12 441 6 0.0 0.0 0.0013 0.0005 0.0 0.0 25.0 0.0 11.10 0.0 11.10 0.0
857.5 0.9 13.3 0.3 5.7 0.6 105 11 852.7 0.9 426.4 0.4 0.0 0.0 0.0013 0.0005 0.0 0.0 25.0 0.0 11.10 0.0 11.10 0.0
800.3 0.3 13.3 0.3 43.9 1.9 817 30 795.5 0.3 397.75 0.14 0.0 0.0 0.0013 0.0005 0.0 0.0 25.0 0.0 11.10 0.0 11.10 0.0
671.4 0.9 9.26 0.21 6.2 1.0 91 14 665.9 0.9 332.9 0.5 2.50 0.18 0.0 0.0 0.0 0.0 25.0 0.0 11.10 0.0 11.10 0.0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
583.6 0.5 9.21 0.21 16.1 1.3 235 19 578.1 0.5 289.06 0.24 2.50 0.18 0.0 0.0 0.0 0.0 25.0 0.0 11.10 0.0 11.10 0.0
641 4 9.20 0.21 1.0 0.7 15 10 636 4 317.8 2.2 2.50 0.18 0.0 0.0 0.0 0.0 25.0 0.0 11.10 0.0 11.10 0.0
523.24 0.2 9.18 0.21 175 5 2546 81 517.74 0.2 258.87 0.1 2.50 0.18 0.0 0.0 0.0 0.0 25.0 0.0 11.10 0.0 11.10 0.0
513.1 1.7 9.17 0.21 16 5 239 70 507.6 1.7 253.8 0.8 2.50 0.18 0.0 0.0 0.0 0.0 25.0 0.0 11.10 0.0 11.10 0.0
475.7 1.0 9.15 0.21 7.1 1.1 102 16 470.2 1.0 235.1 0.5 2.50 0.18 0.0 0.0 0.0 0.0 25.0 0.0 11.10 0.0 11.10 0.0
457.8 0.4 9.14 0.21 31.2 2.0 451 27 452.3 0.4 226.17 0.18 2.50 0.18 0.0 0.0 0.0 0.0 25.0 0.0 11.10 0.0 11.10 0.0
440.4 0.3 9.13 0.21 49.9 2.4 722 33 434.9 0.3 217.43 0.14 2.50 0.18 0.0 0.0 0.0 0.0 25.0 0.0 11.10 0.0 11.10 0.0
389 3 14.6 0.3 2.5 0.8 47 15 387 3 193.3 1.5 2.25 0.14 0.0114 0.0017 0.0 0.0 33.0 0.0 6.40 0.0 6.40 0.0
368.0 1.7 14.6 0.3 7.0 1.2 128 21 365.2 1.7 182.6 0.8 2.25 0.14 0.0114 0.0017 0.0 0.0 33.0 0.0 6.40 0.0 6.40 0.0
351.6 2.2 14.5 0.3 4.8 1.1 87 20 348.8 2.2 174.4 1.1 2.25 0.14 0.0114 0.0017 0.0 0.0 33.0 0.0 6.40 0.0 6.40 0.0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
294.7 1.5 14.5 0.3 4.2 0.7 76 14 292.0 1.5 146.0 0.7 2.25 0.14 0.0114 0.0017 0.0 0.0 33.0 0.0 6.40 0.0 6.40 0.0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
178.6 0.6 14.4 0.3 12.3 1.0 224 18 175.8 0.6 87.9 0.3 2.25 0.14 0.0114 0.0017 0.0 0.0 33.0 0.0 6.40 0.0 6.40 0.0
140.3 0.5 14.4 0.3 16.1 1.1 292 20 137.5 0.5 68.8 0.3 2.25 0.14 0.0114 0.0017 0.0 0.0 33.0 0.0 6.40 0.0 6.40 0.0
111.9 0.7 14.4 0.3 10.0 0.9 182 17 109.1 0.7 54.6 0.4 2.25 0.14 0.0114 0.0017 0.0 0.0 33.0 0.0 6.40 0.0 6.40 0.0
79.6 0.4 14.4 0.3 20.7 1.3 376 23 76.8 0.4 38.40 0.22 2.25 0.14 0.0114 0.0017 0.0 0.0 33.0 0.0 6.40 0.0 6.40 0.0
50.9 0.9 14.4 0.3 7.8 0.9 142 17 48.1 0.9 24.1 0.5 2.25 0.14 0.0114 0.0017 0.0 0.0 33.0 0.0 6.40 0.0 6.40 0.0
29.8 1.0 14.4 0.3 6.8 0.9 123 16 27.0 1.0 13.5 0.5 2.25 0.14 0.0114 0.0017 0.0 0.0 33.0 0.0 6.40 0.0 6.40 0.0
