PEAK_POSITION PEAK_ENERGY CROSS_SECTION ERROR
0.0 1222.0 0.0 0.0
0.0 1237.0 0.0 0.0
0.0 1257.0 0.0 0.0
0.0 1279.0 0.0 0.0
0.0 1327.0 0.0 0.0
1536.5 1343.0 0.021390283897757514 0.0034100452590627916
1516.9 1355.0 0.062000822892050764 0.005270069945824314
0.0 1406.0 0.0 0.0
0.0 1422.0 0.0 0.0
0.0 1441.0 0.0 0.0
1346.1 1476.0 0.07936105330182497 0.008370111090426853
1335.0 1484.2259599255217 0.03255043201832665 0.0080601069759666
1111.0 1649.0147459467403 0.0065100864036653295 0.002170028801221777
1078.0 1673.9001889371812 0.017360230409774215 0.0034100452590627916
1064.0 1684.504862020825 0.013950185150711421 0.004650061716903808
1055.0 1691.3370044000576 0.013330176921790914 0.0049600658313640605
985.0 1744.872674812461 0.005270069945824314 0.002170028801221777
960.0 1764.1629666770014 0.0080601069759666 0.0024800329156820303
924.0 1792.098553 0.012090160463949898 0.002790037030142284
897.0 1813.1722919358324 0.0065100864036653295 0.002170028801221777
857.0 1844.584939613154 0.0765710162716827 0.005890078174744822
0.0 1881.0 0.0 0.0
0.0 1943.0 0.0 0.0
0.0 2006.0 0.0 0.0
0.0 2024.0 0.0 0.0
0.0 2049.0 0.0 0.0
576.5 2071.3166002253574 0.07781103272952371 0.006200082289205076
503.5 2131.0 0.1630621642060935 0.01147015223502939
493.6 2140.487280388122 0.08556113559103005 0.009920131662728121
466.4 2163.3974814387284 0.01953025921099599 0.0037200493735230463
446.77 2183.0 0.23777315579101466 0.010230135777188376
421.2 2201.7036499699348 0.030380403217104876 0.01147015223502939
414.1 2207.7474128103786 0.03255043201832665 0.011780156349489644
383.67 2232.0 0.17329229998328188 0.008680115204887108
338.0 2272.980631072019 0.0049600658313640605 0.002790037030142284
307.8 2299.098530084582 0.013640181036251166 0.0034100452590627916
0.0 2317.0 0.0 0.0
0.0 2349.0 0.0 0.0
0.0 2371.0 0.0 0.0
0.0 2395.0 0.0 0.0
187.0 2404.8789290673135 0.008680115204887108 0.006820090518125583
176.0 2414.615275346086 0.031000411446025382 0.00899011931934736
155.0 2433.25106245528 0.025420337385740812 0.00899011931934736
136.0 2450.166543760739 0.09517126313929791 0.02294030447005878
122.0 2462.6637317640752 0.024800329156820303 0.005580074060284568
107.0 2476.0847879122534 0.024800329156820303 0.007130094632585837
93.0 2488.6402380521836 0.01147015223502939 0.0049600658313640605
70.0 2509.3281094375375 0.008370111090426853 0.006820090518125583
58.0 2520.1519170525717 0.039370522536452235 0.010850144006108883
44.0 2532.8058101129527 0.005890078174744822 0.009300123433807615
35.0 2540.9553081915165 0.035650473162929186 0.010540139891648629
24.0 2550.9315911510384 0.01767023452423447 0.006200082289205076
