PEAK_POSITION PEAK_ENERGY CROSS_SECTION ERROR
1727.1 1222.0 0.05480085467427126 0.003023495430304621
1690.0 1237.0 0.008566570385863092 0.001637726691415003
1670.6 1257.0 0.0491318007424501 0.0028975164540419283
1639.1 1279.0 0.08667353566873245 0.0036533903116180836
1583.8 1313.9097367410807 0.014991498175260413 0.0017637056676776956
1541.8 1343.0 0.015747372032836566 0.0020156636202030807
1523.6 1355.0 0.0725638903273109 0.0035274113353553913
0.0 1406.0 0.0 0.0
0.0 1422.0 0.0 0.0
0.0 1441.0 0.0 0.0
1348.8 1476.0 0.0962479378646971 0.006046990860609242
1336.0 1485.1373772068423 0.06273753017882089 0.005417095979295778
0.0 1650.0 0.0 0.0
0.0 1673.0 0.0 0.0
0.0 1683.0 0.0 0.0
0.0 1695.0 0.0 0.0
0.0 1743.0 0.0 0.0
0.0 1763.0 0.0 0.0
0.0 1792.0 0.0 0.0
0.0 1813.0 0.0 0.0
854.9 1844.4884054121098 0.09083084188540132 0.0040313272404061615
808.7 1880.866649752489 0.11136541501622021 0.004283285192931546
729.8 1943.0 0.3445525000784641 0.007180801646973475
654.0 2005.064061074723 0.06525710970407474 0.0036533903116180836
631.5 2023.4336919670573 0.1082159406096529 0.004409264169194239
602.0 2047.636057606922 0.03451823949597776 0.0028975164540419283
576.4 2068.7470525977383 0.10720810879955135 0.004535243145456932
502.17 2131.0 0.2432654031632593 0.009952339124752711
491.8 2139.2278520937016 0.13076617736067486 0.009322444243439247
0.0 1259.0 0.0 0.0
0.0 2183.0 0.0 0.0
0.0 2203.0 0.0 0.0
0.0 2210.0 0.0 0.0
0.0 2232.0 0.0 0.0
0.0 2272.0 0.0 0.0
0.0 2301.0 0.0 0.0
0.0 2317.0 0.0 0.0
0.0 2349.0 0.0 0.0
0.0 2371.0 0.0 0.0
0.0 2395.0 0.0 0.0
0.0 2417.0 0.0 0.0
178.0 2410.252082102973 0.02292817367981004 0.004157306216668853
159.0 2427.1474116202407 0.002141642596465773 0.0025195795252538505
136.0 2447.6737956147886 0.10254688667783174 0.00793667550454963
121.4 2460.7457212946174 0.011212128887379635 0.0026455585015165432
108.7 2472.143116851086 0.023306110608598118 0.003023495430304621
93.9 2485.4563594249116 0.006172969836871935 0.002141642596465773
65.0 2511.5500973264575 0.011338107863642328 0.007558738575761553
58.2 2517.7084328203664 0.0626115512025582 0.008062654480812323
47.1 2527.776259848299 0.018140972581827727 0.003275453382830006
35.3 2538.4997349713185 0.0388015246889093 0.0039053482641434687
24.3 2548.5154443808183 0.03728977697375699 0.0036533903116180836
