PEAK_POSITION PEAK_ENERGY CROSS_SECTION ERROR
1846.8 1063.9 0.02604906998655047 0.002409162542108714
1792.49 1085.0 0.4879307011064556 0.006549910661358066
1629.31 1175.0 0.2168999151192252 0.004441893437012942
1562.5 1211.3037630395177 0.02665136062207765 0.0018821582360224332
1497.7 1248.0 0.11338121213799136 0.0032373121659585846
0.0 1266.8 0.0 0.0
1414.3 1293.2533330839665 0.025672638339345986 0.0018821582360224332
1392.1 1305.6898620425231 0.025672638339345986 0.0018821582360224332
1364.3 1317.3 0.018068719065815357 0.0015810129182588437
0.0 1339.6 0.0 0.0
1295.36 1358.3 0.6933118078212234 0.007528632944089733
1130.1 1455.6261080597765 0.018068719065815357 0.0013551539299361517
1104.2 1470.7647785252734 0.014153829934888696 0.001204581271054357
1064.3 1494.1980320182201 0.015057265888179466 0.0011292949416134598
1031.0 1513.8586465704016 0.06677897421407593 0.002409162542108714
992.4 1536.766313948754 0.024468057068291627 0.0015057265888179464
921.7 1574.0 0.018746296030783434 0.0017315855771406383
902.0 1597.0 0.0365138697788352 0.0021833035537860224
806.5 1648.863790177148 0.12723389675511648 0.003387884824840379
846.0 1624.7997062535055 0.007528632944089733 0.0011292949416134598
866.7 1612.2418391565711 0.01317510765215703 0.0013551539299361517
670.8 1732.5444365376354 0.008281496238498706 0.001204581271054357
646.2 1747.8817514408352 0.00926021852123037 0.0012798676004952545
588.5 1784.0575672127839 0.046150519947270055 0.002333876212667817
559.4 1802.4095058965818 0.006926342308562553 0.0012798676004952545
527.7 1818.0 0.33050698624553926 0.00986250915675755
514.5 1840.0 0.05541073846850043 0.006926342308562553
489.6 1846.7221553793552 0.005119470401981018 0.001430440259377049
461.0 1864.9984526068347 0.0730277395576704 0.003538457483722174
444.3 1876.0 0.07272659423990681 0.0031620258365176873
384.2 1914.4198950323332 0.01739114210084728 0.0022585898832269196
353.7 1934.1859099554729 0.021531890220096633 0.00308673950707679
296.5 1971.4683681586948 0.011970526381102674 0.001656299247699741
367.9 1924.9735403148054 0.0197250183135151 0.0029361668481949956
315.2 1959.249291454848 0.012798676004952544 0.001656299247699741
259.3 1995.8641646988276 0.0073780602852079385 0.0012798676004952545
178.8 2049.0585995603283 0.045623515641183776 0.0022585898832269196
140.8 2074.360286424119 0.0593256275994271 0.0026350215304314062
111.5 2093.9529770923696 0.03478228420169456 0.0021833035537860224
78.7 2113.2 0.08191152643169629 0.0031620258365176873
49.8 2135.449796441555 0.02717836492816393 0.0024844488715496118
28.8 2149.6472797399224 0.014530261582093185 0.002032730894904228
