PEAK_POSITION PEAK_ENERGY CROSS_SECTION ERROR
0.0 2183.0 0.0 0.0
0.0 2205.0 0.0 0.0
0.0 2232.0 0.0 0.0
1244.0 2543.0 0.131364298657977 0.022178388085113
1232.0 2553.58645190471 0.096390686677607 0.01620728360066
1212.0 2567.0926073762303 0.156101731522142 0.018766328379711004
1195.0 2579.45842936664 0.120275104615421 0.014501253747958999
0.0 2608.30373716155 0.0 0.0
0.0 2619.98330429387 0.0 0.0
0.0 2635.77795169553 0.0 0.0
0.0 2642.78815722197 0.0 0.0
0.0 2658.0617602122197 0.0 0.0
0.0 2671.0 0.0 0.0
0.0 2703.0 0.0 0.0
0.0 2713.0 0.0 0.0
0.0 2727.0 0.0 0.0
961.9 2748.0 0.160366806153894 0.019619343306062
950.8 2758.0 0.076771343371545 0.01706029852701
920.7 2774.0 0.224342925630182 0.023031403011464002
909.0 2787.0 0.4384496721441571 0.027296477643216
860.1 2826.0 0.065682149328989 0.011942208968906999
840.0 2842.0 0.01620728360066 0.009383164189855998
806.8 2869.0 0.108332895646514 0.013648238821608
788.0 2887.0 0.127099224026225 0.017913313453361
776.6 2894.0 0.113450985204617 0.017913313453361
760.3 2907.0 0.096390686677607 0.014501253747958999
745.7 2920.0 0.14757158225863698 0.01620728360066
729.5 2932.0 0.17316203004915195 0.01706029852701
700.8 2956.0 0.253345433126099 0.017913313453361
673.0 2981.0 0.013648238821608 0.010236179116206
653.0 2995.0 0.12198113446812199 0.024737432864165
644.2 3003.0 0.113450985204617 0.024737432864165
580.0 3064.0 0.199605492766017 0.028149492569567003
557.0 3080.0 0.106626865793813 0.019619343306062
541.0 3096.0 0.081889432929648 0.01706029852701
509.0 3135.0 0.09468465682490598 0.019619343306062
492.0 3153.0 0.046062806022927 0.012795223895258003
473.0 3164.0 0.066535164255339 0.012795223895258003
454.0 3181.0 0.129658268805276 0.014501253747958999
414.0 3211.0 0.14671856733228603 0.017913313453361
427.0 3224.0 0.055445970212783 0.01620728360066
0.0 3244.0 0.0 0.0
0.0 3260.0 0.0 0.0
0.0 3278.0 0.0 0.0
0.0 3299.0 0.0 0.0
0.0 3321.0 0.0 0.0
0.0 3340.0 0.0 0.0
0.0 3363.0 0.0 0.0
0.0 3383.0 0.0 0.0
0.0 3399.0 0.0 0.0
0.0 3414.0 0.0 0.0
0.0 3433.0 0.0 0.0
169.0 3454.0 0.12539319417352401 0.019619343306062
154.0 3470.0 0.05032788065468 0.014501253747958999
136.0 3487.0 0.149277612111338 0.01706029852701
116.0 3507.0 0.2550514629788 0.023884417937813998
98.0 3524.0 0.10150877623571002 0.025590447790515
85.0 3540.0 0.17913313453360502 0.032414567201319
71.0 3549.0 0.29173110481187103 0.034973611980371
59.0 3567.04423783539 0.104920835941112 0.033267582127669997
43.0 3575.3673232298206 0.071653253813442 0.017913313453361
28.0 3592.2804771102396 0.23457910474638802 0.022178388085113
