POSITION sPOSITION WIDTH sWIDTH HEIGHT sHEIGHT AREA sAREA CENTROID sCENTROID ENERGY sENERGY A sA B sB C sC R sR BETA sBETA S sS
1816.78 0.1 11.35 0.05 658 7 11269 107 1811.97 0.07 905.99 0.04 0.91 0.05 -0.0007 0.0002 0.0 0.0 37.0 1.2 8.66 0.08 8.66 0.08
1513.06 0.12 11.20 0.05 271 4 4600 69 1508.23 0.11 754.12 0.05 0.91 0.05 -0.0007 0.0002 0.0 0.0 37.0 1.2 8.66 0.08 8.66 0.08
1434.64 0.08 11.16 0.05 1759 13 29769 177 1429.81 0.05 714.90 0.03 0.91 0.05 -0.0007 0.0002 0.0 0.0 37.0 1.2 8.66 0.08 8.66 0.08
1254.9 0.4 11.06 0.05 21.5 1.4 362 23 1250.1 0.4 625.04 0.21 0.91 0.05 -0.0007 0.0002 0.0 0.0 37.0 1.2 8.66 0.08 8.66 0.08
1228.78 0.08 11.05 0.05 3393 21 57084 250 1223.93 0.05 611.964 0.024 0.91 0.05 -0.0007 0.0002 0.0 0.0 37.0 1.2 8.66 0.08 8.66 0.08
1178.33 0.2 11.02 0.05 137 3 2297 54 1173.48 0.18 586.74 0.09 0.91 0.05 -0.0007 0.0002 0.0 0.0 37.0 1.2 8.66 0.08 8.66 0.08
1144.5 1.0 11.00 0.05 8.0 1.0 134 17 1139.6 1.0 569.8 0.5 0.91 0.05 -0.0007 0.0002 0.0 0.0 37.0 1.2 8.66 0.08 8.66 0.08
1057.94 0.1 10.56 0.08 265 4 4339 67 1053.03 0.1 526.51 0.05 0.40 0.09 -0.0012 0.0008 0.0 0.0 37.0 0.0 8.660 0.0 8.660 0.0
1008.57 0.07 10.53 0.08 566 7 9233 98 1003.66 0.07 501.83 0.04 0.40 0.09 -0.0012 0.0008 0.0 0.0 37.0 0.0 8.660 0.0 8.660 0.0
922.1 0.5 10.48 0.08 11.1 0.9 180 15 917.2 0.5 458.6 0.3 0.40 0.09 -0.0012 0.0008 0.0 0.0 37.0 0.0 8.660 0.0 8.660 0.0
863.3 0.6 10.45 0.08 9.4 0.8 153 14 858.4 0.6 429.2 0.3 0.40 0.09 -0.0012 0.0008 0.0 0.0 37.0 0.0 8.660 0.0 8.660 0.0
810.98 0.2 10.42 0.08 74.8 2.5 1213 39 806.05 0.2 403.03 0.1 0.40 0.09 -0.0012 0.0008 0.0 0.0 37.0 0.0 8.660 0.0 8.660 0.0
788.66 0.14 10.41 0.08 167 4 2703 55 783.73 0.14 391.86 0.07 0.40 0.09 -0.0012 0.0008 0.0 0.0 37.0 0.0 8.660 0.0 8.660 0.0
732.3 0.3 10.37 0.08 41.6 1.7 673 28 727.3 0.3 363.66 0.13 0.40 0.09 -0.0012 0.0008 0.0 0.0 37.0 0.0 8.660 0.0 8.660 0.0
664.26 0.06 9.17 0.08 953 10 14317 125 659.15 0.06 329.57 0.03 -0.4 0.4 0.028 0.01 0.0 0.0 37.0 0.0 8.660 0.0 8.660 0.0
626.74 0.12 9.15 0.08 221 5 3322 67 621.63 0.12 310.81 0.06 -0.4 0.4 0.028 0.01 0.0 0.0 37.0 0.0 8.660 0.0 8.660 0.0
579.4 0.6 11.2 1.1 24.0 2.1 408 39 574.6 0.6 287.3 0.3 5.6 1.1 0.24 0.05 0.0 0.0 37.0 0.0 8.660 0.0 8.660 0.0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
297.3 0.7 9.94 0.11 10.7 1.2 147 16 293.8 0.7 146.9 0.3 5.19 0.24 -0.041 0.003 0.0 0.0 23.3 2.0 8.5 0.3 8.5 0.3
280.0 0.5 9.93 0.11 20.9 1.6 287 21 276.6 0.5 138.28 0.24 5.19 0.24 -0.041 0.003 0.0 0.0 23.3 2.0 8.5 0.3 8.5 0.3
247.6 0.4 9.90 0.11 22.1 1.6 303 22 244.1 0.4 122.07 0.22 5.19 0.24 -0.041 0.003 0.0 0.0 23.3 2.0 8.5 0.3 8.5 0.3
211.29 0.12 9.88 0.11 892 12 12225 119 207.79 0.11 103.89 0.05 5.19 0.24 -0.041 0.003 0.0 0.0 23.3 2.0 8.5 0.3 8.5 0.3
