POSITION sPOSITION WIDTH sWIDTH HEIGHT sHEIGHT AREA sAREA CENTROID sCENTROID ENERGY sENERGY A sA B sB C sC R sR BETA sBETA S sS
1860 4 13.6 1.1 150 54 4108 85 1851 4 925.4 1.8 0.0 0.0 0.0 0.0 0.0 0.0 80 71 10.3 0.4 10.3 0.4
1819 4 13.5 1.1 55 20 1509 50 1809 4 904.7 1.8 0.0 0.0 0.0 0.0 0.0 0.0 80 71 10.3 0.4 10.3 0.4
1770 4 13.5 1.1 116 42 3173 71 1761 4 880.3 1.8 0.0 0.0 0.0 0.0 0.0 0.0 80 71 10.3 0.4 10.3 0.4
1244 14 10 3 39 61 607 56 1240 7 620 4 12.5 1.4 -0.022 0.012 0.0 0.0 81 433 4.9 1.5 4.9 1.5
1232 14 10 3 38 60 598 48 1227 7 614 4 12.5 1.4 -0.022 0.012 0.0 0.0 81 433 4.9 1.5 4.9 1.5
1212 14 10 3 49 76 766 52 1208 7 604 4 12.5 1.4 -0.022 0.012 0.0 0.0 81 433 4.9 1.5 4.9 1.5
1193 14 10 3 48 76 760 50 1189 7 595 4 12.5 1.4 -0.022 0.012 0.0 0.0 81 433 4.9 1.5 4.9 1.5
1150 14 10 3 32 50 499 49 1146 7 573 4 12.5 1.4 -0.022 0.012 0.0 0.0 81 433 4.9 1.5 4.9 1.5
1135 14 9 3 76 121 1197 68 1131 7 565 4 12.5 1.4 -0.022 0.012 0.0 0.0 81 433 4.9 1.5 4.9 1.5
1117 14 9 3 8 12 130 42 1113 8 557 4 12.5 1.4 -0.022 0.012 0.0 0.0 81 433 4.9 1.5 4.9 1.5
1104 14 9 3 33 53 523 43 1100 7 550 4 12.5 1.4 -0.022 0.012 0.0 0.0 81 433 4.9 1.5 4.9 1.5
1084 14 9 3 43 67 668 51 1080 7 540 4 12.5 1.4 -0.022 0.012 0.0 0.0 81 433 4.9 1.5 4.9 1.5
1061 14 9 3 24 38 371 43 1056 7 528 4 12.5 1.4 -0.022 0.012 0.0 0.0 81 433 4.9 1.5 4.9 1.5
1017.6 0.6 12.8 0.4 50 4 871 64 1013.3 0.6 506.6 0.3 11.0 0.0 0.0 0.0 0.0 0.0 21 7 11.3 1.8 11.3 1.8
1004.5 0.6 12.8 0.4 56 4 983 62 1000.2 0.7 500.1 0.3 11.0 0.0 0.0 0.0 0.0 0.0 21 7 11.3 1.8 11.3 1.8
985.3 0.7 12.8 0.4 29.4 2.4 512 38 981.0 0.8 490.5 0.4 11.0 0.0 0.0 0.0 0.0 0.0 21 7 11.3 1.8 11.3 1.8
957.4 0.5 12.8 0.4 79 4 1367 77 953.1 0.6 476.6 0.3 11.0 0.0 0.0 0.0 0.0 0.0 21 7 11.3 1.8 11.3 1.8
944.9 0.9 12.8 0.4 37 5 646 72 940.6 0.8 470.3 0.4 11.0 0.0 0.0 0.0 0.0 0.0 21 7 11.3 1.8 11.3 1.8
916.7 0.7 12.8 0.4 77 8 1337 136 912.4 0.7 456.2 0.4 11.0 0.0 0.0 0.0 0.0 0.0 21 7 11.3 1.8 11.3 1.8
906.7 0.7 12.8 0.4 114 8 1977 142 902.4 0.6 451.2 0.3 11.0 0.0 0.0 0.0 0.0 0.0 21 7 11.3 1.8 11.3 1.8
856.0 1.3 12.7 0.4 11.3 1.6 196 28 851.6 1.3 425.8 0.7 11.0 0.0 0.0 0.0 0.0 0.0 21 7 11.3 1.8 11.3 1.8
838.2 2.1 12.7 0.4 5.8 1.4 101 24 833.9 2.1 417.0 1.1 11.0 0.0 0.0 0.0 0.0 0.0 21 7 11.3 1.8 11.3 1.8
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
