POSITION sPOSITION WIDTH sWIDTH HEIGHT sHEIGHT AREA sAREA CENTROID sCENTROID ENERGY sENERGY A sA B sB C sC R sR BETA sBETA S sS
1865.33 0.15 10.22 0.11 147 4 2076 46 1860.60 0.21 930.30 0.1 0.0 0.0 0.0 0.0 0.0 0.0 12.8 0.9 14.5 0.5 14.5 0.5
1706.4 0.8 10.15 0.11 4.5 0.6 63 9 1701.6 0.8 850.8 0.4 0.0 0.0 0.0 0.0 0.0 0.0 12.8 0.9 14.5 0.5 14.5 0.5
1668.13 0.12 10.13 0.11 239 5 3355 59 1663.37 0.19 831.68 0.1 0.0 0.0 0.0 0.0 0.0 0.0 12.8 0.9 14.5 0.5 14.5 0.5
1448.1 0.4 10.01 0.11 17.7 1.2 246 16 1443.3 0.4 721.66 0.2 0.0 0.0 0.0 0.0 0.0 0.0 12.8 0.9 14.5 0.5 14.5 0.5
1387.1 1.2 9.98 0.11 2.4 0.5 33 6 1382.3 1.2 691.1 0.6 0.0 0.0 0.0 0.0 0.0 0.0 12.8 0.9 14.5 0.5 14.5 0.5
1288.8 1.0 9.93 0.11 3.1 0.5 43 7 1284.0 1.0 642.0 0.5 0.0 0.0 0.0 0.0 0.0 0.0 12.8 0.9 14.5 0.5 14.5 0.5
1268.1 0.3 9.92 0.11 24.9 1.5 344 21 1263.3 0.4 631.66 0.18 0.0 0.0 0.0 0.0 0.0 0.0 12.8 0.9 14.5 0.5 14.5 0.5
1247.7 0.3 9.91 0.11 41.8 1.9 576 26 1242.9 0.3 621.44 0.16 0.0 0.0 0.0 0.0 0.0 0.0 12.8 0.9 14.5 0.5 14.5 0.5
1175.4 0.4 9.87 0.11 17.0 1.2 234 16 1170.6 0.4 585.28 0.21 0.0 0.0 0.0 0.0 0.0 0.0 12.8 0.9 14.5 0.5 14.5 0.5
1144.6 0.3 9.85 0.11 31.3 1.6 430 21 1139.7 0.3 569.87 0.17 0.0 0.0 0.0 0.0 0.0 0.0 12.8 0.9 14.5 0.5 14.5 0.5
1012.4 11 0 0 0 0 35 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
994.7 12 0 0 0 0 32 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
965.6 0.3 8.4 0.3 82 4 1030 34 961.4 0.4 480.70 0.2 0.0 0.0 0.0 0.0 0.0 0.0 24 5 9.2 1.1 9.2 1.1
933.4 0.5 8.4 0.3 15.7 1.4 197 17 929.2 0.6 464.6 0.3 0.0 0.0 0.0 0.0 0.0 0.0 24 5 9.2 1.1 9.2 1.1
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
885.4 16 0 0 0 0 18 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
826.0 0.5 8.3 0.3 13.6 1.1 170 13 821.7 0.5 410.9 0.3 0.0 0.0 0.0 0.0 0.0 0.0 24 5 9.2 1.1 9.2 1.1
776.7 0.4 8.3 0.3 21.7 1.5 271 17 772.4 0.5 386.21 0.24 0.0 0.0 0.0 0.0 0.0 0.0 24 5 9.2 1.1 9.2 1.1
726.1 13 0 0 0 0 18 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
566.6 17 0 0 0 0 15 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
550.8 12 0 0 0 0 20 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48.1 0.6 8.8 0.6 27.6 2.3 335 32 44.1 1.1 22.0 0.5 0.0 0.0 0.0 0.0 0.0 0.0 14 13 12 5 12 5
37.0 1.3 8.8 0.6 7 3 89 29 33.1 1.3 16.5 0.7 0.0 0.0 0.0 0.0 0.0 0.0 14 13 12 5 12 5
