POSITION sPOSITION WIDTH sWIDTH HEIGHT sHEIGHT AREA sAREA CENTROID sCENTROID ENERGY sENERGY A sA B sB C sC R sR BETA sBETA S sS
551.3 1.5 13.9 0.7 10.6 1.8 186 29 548.2 2.0 274.1 1.0 6.2 0.6 0.0 0.0 0.0 0.0 18 23 10 9 10 9
533.4 1.1 13.9 0.7 20.3 1.8 358 31 530.3 1.8 265.2 0.9 6.2 0.6 0.0 0.0 0.0 0.0 18 23 10 9 10 9
490.7 1.5 13.9 0.7 12.7 1.4 222 29 487.7 2.2 243.8 1.1 6.2 0.6 0.0 0.0 0.0 0.0 18 23 10 9 10 9
471 5 13.9 0.7 4.0 2.5 71 43 468 5 234 3 6.2 0.6 0.0 0.0 0.0 0.0 18 23 10 9 10 9
458.5 1.8 13.9 0.7 16 3 277 47 455.5 2.4 227.7 1.2 6.2 0.6 0.0 0.0 0.0 0.0 18 23 10 9 10 9
440.4 1.1 13.9 0.7 27.4 2.1 480 38 437.3 1.8 218.7 0.9 6.2 0.6 0.0 0.0 0.0 0.0 18 23 10 9 10 9
407.3 1.3 13.9 0.7 23 3 407 49 404.2 2.2 202.1 1.1 6.2 0.6 0.0 0.0 0.0 0.0 18 23 10 9 10 9
394.1 1.7 13.8 0.7 13 3 231 42 391.1 2.2 195.5 1.1 6.2 0.6 0.0 0.0 0.0 0.0 18 23 10 9 10 9
371.8 1.4 13.8 0.7 12.4 1.7 216 30 368.7 2.2 184.4 1.1 6.2 0.6 0.0 0.0 0.0 0.0 18 23 10 9 10 9
355.3 1.4 13.8 0.7 13.0 1.7 228 29 352.3 2.1 176.1 1.0 6.2 0.6 0.0 0.0 0.0 0.0 18 23 10 9 10 9
336.6 1.3 13.8 0.7 12.3 1.5 214 26 333.6 2.0 166.8 1.0 6.2 0.6 0.0 0.0 0.0 0.0 18 23 10 9 10 9
314.4 1.1 13.8 0.7 21.5 1.6 375 31 311.3 1.9 155.7 0.9 6.2 0.6 0.0 0.0 0.0 0.0 18 23 10 9 10 9
291.7 1.3 12.50 0.0 8.0 1.2 130 20 288.8 1.3 144.4 0.6 8.0 0.0 0.0 0.0 0.0 0.0 29.0 0.0 7.0 0.0 7.0 0.0
272.3 0.8 12.50 0.0 14.4 1.4 235 23 269.4 0.8 134.7 0.4 8.0 0.0 0.0 0.0 0.0 0.0 29.0 0.0 7.0 0.0 7.0 0.0
248.3 0.6 12.50 0.0 23.6 1.7 383 27 245.4 0.6 122.7 0.3 8.0 0.0 0.0 0.0 0.0 0.0 29.0 0.0 7.0 0.0 7.0 0.0
228.1 0.6 12.50 0.0 31.1 2.0 505 33 225.2 0.6 112.6 0.3 8.0 0.0 0.0 0.0 0.0 0.0 29.0 0.0 7.0 0.0 7.0 0.0
211.5 1.7 12.40 0.0 11.6 1.9 187 30 208.6 1.7 104.3 0.9 8.0 0.0 0.0 0.0 0.0 0.0 29.0 0.0 7.0 0.0 7.0 0.0
197.0 0.7 12.40 0.0 27.3 2.1 441 35 194.1 0.7 97.0 0.4 8.0 0.0 0.0 0.0 0.0 0.0 29.0 0.0 7.0 0.0 7.0 0.0
177.7 0.8 12.40 0.0 18.4 1.6 297 26 174.7 0.8 87.4 0.4 8.0 0.0 0.0 0.0 0.0 0.0 29.0 0.0 7.0 0.0 7.0 0.0
155.6 0.7 12.40 0.0 24.8 2.0 400 32 152.7 0.7 76.3 0.3 8.0 0.0 0.0 0.0 0.0 0.0 29.0 0.0 7.0 0.0 7.0 0.0
141 3 12.30 0.0 6.5 1.6 104 26 138 3 68.8 1.3 8.0 0.0 0.0 0.0 0.0 0.0 29.0 0.0 7.0 0.0 7.0 0.0
124.3 0.6 12.40 0.0 25.9 1.9 418 30 121.3 0.6 60.7 0.3 8.0 0.0 0.0 0.0 0.0 0.0 29.0 0.0 7.0 0.0 7.0 0.0
103.9 0.4 12.40 0.0 47.3 2.3 764 38 101.0 0.4 50.50 0.21 8.0 0.0 0.0 0.0 0.0 0.0 29.0 0.0 7.0 0.0 7.0 0.0
87.3 2.4 12.30 0.0 8.6 1.9 137 31 84.3 2.4 42.2 1.2 8.0 0.0 0.0 0.0 0.0 0.0 29.0 0.0 7.0 0.0 7.0 0.0
72 7 12.40 0.0 6 6 98 102 69 7 35 4 8.0 0.0 0.0 0.0 0.0 0.0 29.0 0.0 7.0 0.0 7.0 0.0
63.0 1.2 12.30 0.0 42 7 672 106 60.0 1.2 30.0 0.6 8.0 0.0 0.0 0.0 0.0 0.0 29.0 0.0 7.0 0.0 7.0 0.0
46 3 12.30 0.0 18 11 285 169 43 3 21.4 1.7 8.0 0.0 0.0 0.0 0.0 0.0 29.0 0.0 7.0 0.0 7.0 0.0
38 5 12.30 0.0 11 11 171 172 35 5 18 3 8.0 0.0 0.0 0.0 0.0 0.0 29.0 0.0 7.0 0.0 7.0 0.0
21.8 0.6 12.30 0.0 30.9 2.2 496 35 18.8 0.6 9.4 0.3 8.0 0.0 0.0 0.0 0.0 0.0 29.0 0.0 7.0 0.0 7.0 0.0
