POSITION sPOSITION WIDTH sWIDTH HEIGHT sHEIGHT AREA sAREA CENTROID sCENTROID ENERGY sENERGY A sA B sB C sC R sR BETA sBETA S sS
1727.1 0.9 9.7 0.5 24.4 2.0 435 24 1720.6 0.6 860.3 0.3 1.77 0.11 -0.0013 0.0007 0.0 0.0 50 14 9.1 0.7 9.1 0.7
1690.0 1.6 9.7 0.5 3.8 0.8 68 13 1683.5 1.6 841.8 0.8 1.77 0.11 -0.0013 0.0007 0.0 0.0 50 14 9.1 0.7 9.1 0.7
1670.6 0.9 9.7 0.5 21.9 1.9 390 23 1664.1 0.7 832.1 0.4 1.77 0.11 -0.0013 0.0007 0.0 0.0 50 14 9.1 0.7 9.1 0.7
1639.1 0.8 9.7 0.5 39 3 688 29 1632.6 0.6 816.3 0.3 1.77 0.11 -0.0013 0.0007 0.0 0.0 50 14 9.1 0.7 9.1 0.7
1583.8 1.2 9.7 0.5 6.7 0.9 119 14 1577.3 1.0 788.7 0.5 1.77 0.11 -0.0013 0.0007 0.0 0.0 50 14 9.1 0.7 9.1 0.7
1541.8 1.1 9.6 0.5 7.0 1.0 125 16 1535.3 1.1 767.7 0.6 1.77 0.11 -0.0013 0.0007 0.0 0.0 50 14 9.1 0.7 9.1 0.7
1523.6 0.8 9.6 0.5 32 3 576 28 1517.1 0.7 758.5 0.3 1.77 0.11 -0.0013 0.0007 0.0 0.0 50 14 9.1 0.7 9.1 0.7
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1348.8 0.8 9.5 0.5 43 3 764 48 1342.3 0.7 671.1 0.4 1.77 0.11 -0.0013 0.0007 0.0 0.0 50 14 9.1 0.7 9.1 0.7
1336.0 0.9 9.5 0.5 28 3 498 43 1329.5 0.9 664.8 0.4 1.77 0.11 -0.0013 0.0007 0.0 0.0 50 14 9.1 0.7 9.1 0.7
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
854.9 0.3 8.88 0.23 50.8 2.4 721 32 850.2 0.3 425.11 0.16 3.6 0.3 -0.0019 0.0025 0.0 0.0 36 5 8.1 0.5 8.1 0.5
808.7 0.3 8.86 0.23 62 3 884 34 804.1 0.3 402.04 0.16 3.6 0.3 -0.0019 0.0025 0.0 0.0 36 5 8.1 0.5 8.1 0.5
749.5 1.8 8.82 0.23 3.0 0.9 43 13 744.8 1.9 372.4 0.9 3.6 0.3 -0.0019 0.0025 0.0 0.0 36 5 8.1 0.5 8.1 0.5
729.8 0.3 8.81 0.23 194 5 2735 57 725.1 0.3 362.56 0.13 3.6 0.3 -0.0019 0.0025 0.0 0.0 36 5 8.1 0.5 8.1 0.5
654.0 0.4 8.77 0.23 36.8 2.1 518 29 649.4 0.4 324.68 0.19 3.6 0.3 -0.0019 0.0025 0.0 0.0 36 5 8.1 0.5 8.1 0.5
631.5 0.3 8.75 0.23 61 3 859 35 626.8 0.3 313.40 0.17 3.6 0.3 -0.0019 0.0025 0.0 0.0 36 5 8.1 0.5 8.1 0.5
602.0 0.6 8.74 0.23 19.5 1.7 274 23 597.4 0.6 298.7 0.3 3.6 0.3 -0.0019 0.0025 0.0 0.0 36 5 8.1 0.5 8.1 0.5
576.4 0.3 8.72 0.23 61 3 851 36 571.7 0.3 285.87 0.17 3.6 0.3 -0.0019 0.0025 0.0 0.0 36 5 8.1 0.5 8.1 0.5
502.17 0.24 8.92 0.24 157 6 1931 79 498.5 0.7 249.2 0.3 8.1 0.7 -0.047 0.016 0.0 0.0 15 5 10.6 2.4 10.6 2.4
