"TARGET_THICKNESS","THICKNESS_UNCERTAINTY","OMEGA","THETA","S1","S3","CURRENT_OFFSET","CURRENT_GRADIENT","RUN_TIME","FS","ZBEAM","ZTARGET","ATARGET","Ch1","e_Ch1","Rest","e_R","ISOTOPIC_PURITY"
"47.11","1.42","14.03","40","209804","1871","-9.3E10","0.976","1803","2e-06","1","48","116","3524","59","168457","411","0.97"
