"TARGET_THICKNESS","THICKNESS_UNCERTAINTY","OMEGA","THETA","S1","S3","CURRENT_OFFSET","CURRENT_GRADIENT","RUN_TIME","FS","ZBEAM","ZTARGET","ATARGET","Ch1","e_Ch1","Rest","e_R","ISOTOPIC_PURITY"
"47.11","1.42","7.25","8","297139","1654","-9.3E10","0.976","544","2.00E-06","1","48","116","281","17","12790","114","0.97"
