POSITION sPOSITION WIDTH sWIDTH HEIGHT sHEIGHT AREA sAREA CENTROID sCENTROID ENERGY sENERGY A sA B sB C sC R sR BETA sBETA S sS
1061.9 0.7 8.70 0.23 19.4 2.0 254 26 1058.3 0.7 529.1 0.4 5.53 0.2 -0.0079 0.0015 0.0 0.0 40 8 6.2 0.4 6.2 0.4
1049.9 0.8 8.70 0.23 16.2 1.9 213 24 1046.3 0.7 523.2 0.4 5.53 0.2 -0.0079 0.0015 0.0 0.0 40 8 6.2 0.4 6.2 0.4
979.2 1.2 8.65 0.23 5.4 1.1 70 14 975.6 1.2 487.8 0.6 5.53 0.2 -0.0079 0.0015 0.0 0.0 40 8 6.2 0.4 6.2 0.4
919.1 0.6 8.62 0.23 19.1 1.6 248 20 915.5 0.5 457.76 0.24 5.53 0.2 -0.0079 0.0015 0.0 0.0 40 8 6.2 0.4 6.2 0.4
890.4 1.0 8.60 0.23 7.2 1.2 93 16 886.8 1.0 443.4 0.5 5.53 0.2 -0.0079 0.0015 0.0 0.0 40 8 6.2 0.4 6.2 0.4
851.8 0.4 8.58 0.23 94 4 1223 39 848.20 0.23 424.10 0.11 5.53 0.2 -0.0079 0.0015 0.0 0.0 40 8 6.2 0.4 6.2 0.4
805.8 0.4 8.56 0.23 83 3 1072 37 802.17 0.24 401.09 0.12 5.53 0.2 -0.0079 0.0015 0.0 0.0 40 8 6.2 0.4 6.2 0.4
746.3 1.8 8.52 0.23 3.8 1.2 50 16 742.7 1.8 371.3 0.9 5.53 0.2 -0.0079 0.0015 0.0 0.0 40 8 6.2 0.4 6.2 0.4
726.8 0.3 8.51 0.23 286 9 3690 68 723.17 0.18 361.58 0.09 5.53 0.2 -0.0079 0.0015 0.0 0.0 40 8 6.2 0.4 6.2 0.4
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
444.2 0.5 8.0 0.3 294 12 3512 86 441.07 0.19 220.54 0.09 14.8 1.0 0.147 0.017 0.0 0.0 44 13 5.2 0.6 5.2 0.6
419 5 7.9 0.3 14 28 164 327 416 5 207.9 2.4 14.8 1.0 0.147 0.017 0.0 0.0 44 13 5.2 0.6 5.2 0.6
414.7 1.1 7.9 0.3 82 27 982 332 411.5 0.9 205.8 0.4 14.8 1.0 0.147 0.017 0.0 0.0 44 13 5.2 0.6 5.2 0.6
380.6 0.5 7.9 0.3 223 9 2656 63 377.42 0.19 188.71 0.1 14.8 1.0 0.147 0.017 0.0 0.0 44 13 5.2 0.6 5.2 0.6
334.1 0.8 7.9 0.3 11.6 1.9 138 22 331.0 0.7 165.5 0.4 14.8 1.0 0.147 0.017 0.0 0.0 44 13 5.2 0.6 5.2 0.6
306.4 0.6 7.9 0.3 21.0 2.2 249 24 303.2 0.5 151.61 0.23 14.8 1.0 0.147 0.017 0.0 0.0 44 13 5.2 0.6 5.2 0.6
286 4 8.1 1.4 15 13 249 29 281 3 140.6 1.6 7.6 0.6 0.0 0.0 0.0 0.0 127 208 4.2 0.8 4.2 0.8
250 4 8.1 1.4 10 8 155 24 245 3 122.5 1.7 7.6 0.6 0.0 0.0 0.0 0.0 127 208 4.2 0.8 4.2 0.8
225 4 8.1 1.4 10 8 162 24 220 3 110.1 1.6 7.6 0.6 0.0 0.0 0.0 0.0 127 208 4.2 0.8 4.2 0.8
199 5 8.1 1.4 4 4 62 42 194 5 96.9 2.3 7.6 0.6 0.0 0.0 0.0 0.0 127 208 4.2 0.8 4.2 0.8
191 4 8.1 1.4 6 6 97 43 187 4 93.3 2.1 7.6 0.6 0.0 0.0 0.0 0.0 127 208 4.2 0.8 4.2 0.8
176 4 8.1 1.4 31 25 502 40 171 3 85.5 1.6 7.6 0.6 0.0 0.0 0.0 0.0 127 208 4.2 0.8 4.2 0.8
155 4 8.1 1.4 8 6 123 19 150 3 75.1 1.7 7.6 0.6 0.0 0.0 0.0 0.0 127 208 4.2 0.8 4.2 0.8
118 4 8.1 1.4 19 15 305 34 114 3 56.8 1.7 7.6 0.6 0.0 0.0 0.0 0.0 127 208 4.2 0.8 4.2 0.8
133 4 8.0 1.4 89 73 1441 92 129 3 64.3 1.6 7.6 0.6 0.0 0.0 0.0 0.0 127 208 4.2 0.8 4.2 0.8
104 4 8.0 1.4 20 16 326 29 99 3 49.7 1.7 7.6 0.6 0.0 0.0 0.0 0.0 127 208 4.2 0.8 4.2 0.8
87 4 8.0 1.4 14 11 221 24 82 3 41.2 1.7 7.6 0.6 0.0 0.0 0.0 0.0 127 208 4.2 0.8 4.2 0.8
68 4 8.0 1.4 11 9 184 29 63 4 31.5 1.8 7.6 0.6 0.0 0.0 0.0 0.0 127 208 4.2 0.8 4.2 0.8
57 4 8.0 1.4 56 46 906 66 52 3 25.9 1.7 7.6 0.6 0.0 0.0 0.0 0.0 127 208 4.2 0.8 4.2 0.8
44 4 8.0 1.4 12 9 194 33 39 4 19.7 1.9 7.6 0.6 0.0 0.0 0.0 0.0 127 208 4.2 0.8 4.2 0.8
33 4 8.0 1.4 37 30 598 51 28 3 14.0 1.7 7.6 0.6 0.0 0.0 0.0 0.0 127 208 4.2 0.8 4.2 0.8
23 4 8.0 1.4 20 17 319 46 19 4 9.3 1.8 7.6 0.6 0.0 0.0 0.0 0.0 127 208 4.2 0.8 4.2 0.8
