POSITION sPOSITION WIDTH sWIDTH HEIGHT sHEIGHT AREA sAREA CENTROID sCENTROID ENERGY sENERGY A sA B sB C sC R sR BETA sBETA S sS
1064 4 7.5 1.7 2.9 1.9 45 15 1059 5 529.5 2.4 0.86 0.07 -0.0001 0.0004 0.0 0.0 71 116 6.5 1.0 6.5 1.0
1055 5 7.5 1.7 2.8 2.1 43 16 1050 5 524.8 2.3 0.86 0.07 -0.0001 0.0004 0.0 0.0 71 116 6.5 1.0 6.5 1.0
985 5 7.5 1.7 1.1 0.8 17 7 980 4 489.9 2.2 0.86 0.07 -0.0001 0.0004 0.0 0.0 71 116 6.5 1.0 6.5 1.0
960 5 7.5 1.7 1.7 1.2 26 8 954 4 477.1 2.1 0.86 0.07 -0.0001 0.0004 0.0 0.0 71 116 6.5 1.0 6.5 1.0
924 4 7.5 1.7 2.5 1.6 39 9 919 4 459.3 2.0 0.86 0.07 -0.0001 0.0004 0.0 0.0 71 116 6.5 1.0 6.5 1.0
897 5 7.4 1.7 1.3 0.9 21 7 891 4 445.7 2.1 0.86 0.07 -0.0001 0.0004 0.0 0.0 71 116 6.5 1.0 6.5 1.0
857 4 7.4 1.7 16 10 247 19 852 4 425.8 1.9 0.86 0.07 -0.0001 0.0004 0.0 0.0 71 116 6.5 1.0 6.5 1.0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
576.5 0.4 9.01 0.21 20.3 1.6 251 20 573.1 0.6 286.5 0.3 1.92 0.21 0.0034 0.0016 0.0 0.0 17.0 0.0 9.6 0.9 9.6 0.9
503.5 0.3 8.97 0.21 43 3 526 37 500.1 0.6 250.0 0.3 1.92 0.21 0.0034 0.0016 0.0 0.0 17.0 0.0 9.6 0.9 9.6 0.9
493.6 0.7 8.96 0.21 22 3 276 32 490.2 0.8 245.1 0.4 1.92 0.21 0.0034 0.0016 0.0 0.0 17.0 0.0 9.6 0.9 9.6 0.9
466.4 1.1 8.94 0.21 5.2 1.0 63 12 462.9 1.3 231.5 0.7 1.92 0.21 0.0034 0.0016 0.0 0.0 17.0 0.0 9.6 0.9 9.6 0.9
446.77 0.21 8.93 0.21 63 3 767 33 443.3 0.6 221.7 0.3 1.92 0.21 0.0034 0.0016 0.0 0.0 17.0 0.0 9.6 0.9 9.6 0.9
421.2 1.8 8.92 0.21 8 3 98 37 417.8 1.9 208.9 1.0 1.92 0.21 0.0034 0.0016 0.0 0.0 17.0 0.0 9.6 0.9 9.6 0.9
414.1 1.6 8.91 0.21 9 3 105 38 410.7 1.7 205.3 0.8 1.92 0.21 0.0034 0.0016 0.0 0.0 17.0 0.0 9.6 0.9 9.6 0.9
383.67 0.24 8.89 0.21 45.7 2.3 559 28 380.2 0.6 190.1 0.3 1.92 0.21 0.0034 0.0016 0.0 0.0 17.0 0.0 9.6 0.9 9.6 0.9
338 3 8.87 0.21 1.3 0.7 16 9 335 3 167.4 1.4 1.92 0.21 0.0034 0.0016 0.0 0.0 17.0 0.0 9.6 0.9 9.6 0.9
307.8 1.1 8.85 0.21 3.6 0.9 44 11 304.4 1.2 152.2 0.6 1.92 0.21 0.0034 0.0016 0.0 0.0 17.0 0.0 9.6 0.9 9.6 0.9
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
187 13 11 3 2.3 1.5 28 22 186 4 93.0 2.1 2.2 1.0 0.0 0.0 0.0 0.0 74 777 2 7 2 7
176 13 11 3 8 5 100 29 174 3 87.2 1.3 2.2 1.0 0.0 0.0 0.0 0.0 74 777 2 7 2 7
155 12 11 3 7 4 82 29 154 3 77.1 1.4 2.2 1.0 0.0 0.0 0.0 0.0 74 777 2 7 2 7
136 13 11 3 25 15 307 74 134.4 2.3 67.2 1.2 2.2 1.0 0.0 0.0 0.0 0.0 74 777 2 7 2 7
122 12 11 3 7 5 80 18 121 5 60.6 2.3 2.2 1.0 0.0 0.0 0.0 0.0 74 777 2 7 2 7
107 12 11 3 7 4 80 23 106 3 53.1 1.7 2.2 1.0 0.0 0.0 0.0 0.0 74 777 2 7 2 7
93 12 11 3 3.1 2.2 37 16 92 4 45.9 2.1 2.2 1.0 0.0 0.0 0.0 0.0 74 777 2 7 2 7
70 13 11 3 2.2 1.5 27 22 69 4 34.6 1.9 2.2 1.0 0.0 0.0 0.0 0.0 74 777 2 7 2 7
58 13 11 3 11 6 127 35 57 3 28.5 1.3 2.2 1.0 0.0 0.0 0.0 0.0 74 777 2 7 2 7
44 14 11 3 1.6 2.4 19 30 42 12 21 6 2.2 1.0 0.0 0.0 0.0 0.0 74 777 2 7 2 7
35 12 11 3 10 6 115 34 33 4 16.7 1.9 2.2 1.0 0.0 0.0 0.0 0.0 74 777 2 7 2 7
24 12 11 3 5 4 57 20 23 4 11.3 1.9 2.2 1.0 0.0 0.0 0.0 0.0 74 777 2 7 2 7
