 POSITION sPOSITION WIDTH sWIDTH HEIGHT sHEIGHT AREA sAREA CENTROID sCENTROID ENERGY sENERGY A sA B sB C sC R sR BETA sBETA S sS EASSIGN sEASSIGN
33 1805.60171086112 1.01944049367535 4.27740347173523 0.5765940282034879 0.0 0.0 217.451412301104 15.5810918556421 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 51.4562749178926 0.0 9.85411033154064 0.0 0.0 0.0 810.9362762524961 1.5897678745654875
34 1849.83244541758 0.660701404139387 4.27740347173523 0.5765940282034879 0.0 0.0 257.721824522859 18.8338137936426 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 51.4562749178926 0.0 9.85411033154064 0.0 0.0 0.0 749.4 0.5
35 1885.82129033354 1.11425502773697 4.27740347173523 0.5765940282034879 0.0 0.0 59.0372822444211 9.502239971201481 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 51.4562749178926 0.0 9.85411033154064 0.0 0.0 0.0 699.1326530959336 1.6623015503803236
36 1949.72031407659 1.0 4.57110129303051 0.32258204030577 0.0 0.0 122.361883114267 14.306203235060401 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 51.4562749178926 0.0 9.85411033154064 0.0 0.0 0.0 611.0576303189864 1.4880179514390148
37 2036.0 2.0 4.4 0.5 0.0 0.0 222.0 40.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 50.0 0.0 10.0 0.0 0.0 0.0 507.3 0.4
38 2050.2 0.5 4.4 0.5 0.0 0.0 1233.0 74.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 50.0 0.0 10.0 0.0 0.0 0.0 472.7 0.2
39 2108.0 2.0 4.3 0.5 0.0 0.0 106.0 14.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 50.0 0.0 10.0 0.0 0.0 0.0 417.2 0.6
40 2134.5 0.5 4.3 0.5 0.0 0.0 538.0 28.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 50.0 0.0 10.0 0.0 0.0 0.0 360.5 0.2
41 2232.79241154467 1.3762111584112298 4.6544633454707 1.01552047908704 0.0 0.0 282.225296812378 87.7354073269524 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 51.4562749178926 0.0 9.85411033154064 0.0 0.0 0.0 229.1 0.2
42 2271.75313613911 0.486584564538984 4.6544633454707 1.01552047908704 0.0 0.0 5645.84212540688 472.083589326436 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 51.4562749178926 0.0 9.85411033154064 0.0 0.0 0.0 181.0 0.5
43 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
