 POSITION sPOSITION WIDTH sWIDTH HEIGHT sHEIGHT AREA sAREA CENTROID sCENTROID ENERGY sENERGY A sA B sB C sC R sR BETA sBETA S sS EASSIGN sEASSIGN
0 37.710286510117896 1.0 9.0 1.0 0.0 0.0 131.28757089891099 17.864619093262107 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 41.9766121780339 0.0 10.662421045260698 0.0 0.0 0.0 3678.3187402947956 25.769002473109328
1 62.198833814585 2.22400594430232 9.0 1.0 0.0 0.0 97.9288829318314 16.8857716855198 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 41.9766121780339 0.0 10.662421045260698 0.0 0.0 0.0 3633.3699153394327 25.37007057880034
2 85.7761110153414 1.0 9.0 1.0 0.0 0.0 89.94535626983108 19.8380592068314 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 41.9766121780339 0.0 10.662421045260698 0.0 0.0 0.0 3590.2329897653694 24.478852935287264
3 107.754461614605 1.0 9.0 1.0 0.0 0.0 55.02388355558471 18.617998570477 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 41.9766121780339 0.0 10.662421045260698 0.0 0.0 0.0 3550.144492115192 23.899991327132533
4 133.75026086068598 1.0 9.0 1.0 0.0 0.0 105.846714165806 19.4927275958494 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 41.9766121780339 0.0 10.662421045260698 0.0 0.0 0.0 3502.8814223661584 23.224287865686776
5 173.29221260401297 1.28756434607978 9.0 1.0 0.0 0.0 118.225103396625 16.8384438947426 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 41.9766121780339 0.0 10.662421045260698 0.0 0.0 0.0 3431.3084893000146 22.26332339696192
6 208.312034053071 1.0 9.0 1.0 0.0 0.0 88.7215118488744 19.1545148943588 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 41.9766121780339 0.0 10.662421045260698 0.0 0.0 0.0 3368.2417078005255 21.340177013295378
7 242.01420304226897 1.0 9.0 1.0 0.0 0.0 118.65637447774401 18.9501079368211 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 41.9766121780339 0.0 10.662421045260698 0.0 0.0 0.0 3307.8324798712433 20.514832587294404
8 275.153240018769 1.05481681101072 9.0 1.0 0.0 0.0 57.06087843822621 11.3497261267944 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 41.9766121780339 0.0 10.662421045260698 0.0 0.0 0.0 3248.704828448437 19.728296988723848
9 305.604511235254 1.0 9.0 1.0 0.0 0.0 78.1907304386486 12.5706798701156 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 41.9766121780339 0.0 10.662421045260698 0.0 0.0 0.0 3194.610721322443 19.002161614317483
10 384.747675908385 0.9987974667786708 9.0 1.4556376755127 0.0 0.0 82.8099767858162 11.4398543266605 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 41.9766121780339 0.0 10.662421045260698 0.0 0.0 0.0 3055.0854364807624 17.2008901146579
11 430.217714102089 1.0819157277703 9.0 1.4556376755127 0.0 0.0 108.106543894713 13.2516918562249 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 41.9766121780339 0.0 10.662421045260698 0.0 0.0 0.0 2975.620403517677 16.223301644177344
12 465.106919193851 0.99553549532331 9.0 1.4556376755127 0.0 0.0 70.08909805959229 12.0188729037899 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 41.9766121780339 0.0 10.662421045260698 0.0 0.0 0.0 2914.991331263687 15.464287015446528
