PEAK_POSITION PEAK_ENERGY CROSS_SECTION ERROR
1867.52 0.0 1.0583431785678281 0.011347329315914595
1706.6 109.15589091240349 0.02854379745446558 0.0018717244232436445
1669.27 135.06377242711642 1.428476683264259 0.01321905373915824
1449.41 292.1308830727196 0.13277545127384602 0.003977414399392744
1288.9 411.63483318618046 0.010411467104292771 0.0012868105409800054
1270.0 426.2 0.14903605720077517 0.004679311058109111
1248.21 442.6 0.19770089220510995 0.0051472421639200214
1175.96 498.16804634736934 0.2269465863182919 0.005498190493278205
1144.76 522.1 0.11487708647657868 0.003977414399392744
1011.9 627.4685956882095 0.022226727526018276 0.001988707199696372
996.2 640.0657902895487 0.016026640374023706 0.0017547416467909166
965.4 665.2 0.3231064285624341 0.006668018257805483
933.7 690.8 0.05100449053338931 0.0031585349642236503
918.1 703.3111171707569 0.00526422494037275 0.001637758870338189
887.0 728.7648949565408 0.0030415521877709224 0.0009358622116218223
825.9 779.2183996931965 0.06937078643646757 0.0030415521877709224
776.7 820.1 0.058608371002816614 0.002807586634865467
725.1 863.7470243691522 0.011464312092367323 0.0014037933174327335
569.8 997.1286396370209 0.010060518774934588 0.0015207760938854612
553.0 1011.7865874760539 0.001988707199696372 0.00105284498807455
484.5 1073.2 0.019536123667605536 0.0024566383055072832
472.2 1082.909021502117 0.04761199001626021 0.0030415521877709224
446.6 1105.6586271954213 0.012400174303989145 0.001637758870338189
414.8 1134.062493211105 0.015207760938854611 0.001637758870338189
317.3 1222.1484444849016 0.05416302549761296 0.002807586634865467
278.2 1257.896254223925 0.05603474992085661 0.0029245694113181945
253.8 1280.3270839002635 0.08551440958694399 0.0033925005171291057
216.1 1315.1700068790112 0.01743043369145644 0.0017547416467909166
187.2 1342.0322993888547 0.018600261455983716 0.001988707199696372
172.2 1355.9 0.0770916496823476 0.0033925005171291057
45.6 1475.5606762113136 0.09744665278512224 0.006785001034258211
36.6 1484.1550154465738 0.06480845815481119 0.006668018257805483
