PEAK_POSITION PEAK_ENERGY CROSS_SECTION ERROR
1861.24 0.0 1.2665437317333565 0.010058637699731416
1701.7 108.38832690712866 0.022267213228413057 0.0013821028900394311
1664.5 134.23970895198363 1.0097029446676955 0.008983668785256303
1444.63 291.49160675582357 0.11463775637938171 0.0029945562617521007
1284.5 410.81623105171616 0.008676534809691985 0.0009981854205840337
1264.13 426.2 0.18750529208201616 0.004376659151791532
1242.78 442.6 0.20201737242743018 0.004376659151791532
1170.42 498.29272699745957 0.14834571019756562 0.003685607706771817
1139.4 522.1 0.11448418939159954 0.003224906743425339
1007.8 626.538450953693 0.012208575528681641 0.0013053193961483516
994.5 637.2116527713381 0.011747874565335164 0.0013053193961483516
961.8 665.2 0.2659012393448083 0.004990927102920168
930.4 690.8 0.04783611669414253 0.0026106387922967033
918.6 698.6550797323091 0.008830101797474144 0.0018428038533859084
884.5 726.5559278998592 0.002917772767861021 0.0006910514450197156
822.3 777.9207866012342 0.06833730956306076 0.0024570718045145443
773.4 820.1 0.06457491836239787 0.002380288310623465
722.9 861.2723087105701 0.008599751315800905 0.0009981854205840337
567.4 994.7923382960075 0.010365771675295734 0.0012285359022572722
550.3 1009.7080212082761 0.004837360115138009 0.0009214019266929542
481.2 1073.2 0.019349440460552036 0.002380288310623465
469.6 1080.722032346828 0.02641352189853135 0.0024570718045145443
443.0 1104.354477507554 0.02011727539946283 0.00153566987782159
0.0 1134.1 0.0 0.0
315.3 1219.3619878164752 0.05681978547939883 0.002226721322841306
275.3 1255.9153067789732 0.04107916923172754 0.001919587347276988
251.8 1277.0 0.07417285509878281 0.0026106387922967033
0.0 1315.2 0.0 0.0
0.0 1342.0 0.0 0.0
0.0 1355.9 0.0 0.0
0.0 1475.6 0.0 0.0
0.0 1484.2 0.0 0.0
