"TARGET_THICKNESS","THICKNESS_UNCERTAINTY","OMEGA","THETA","S1","S3","CURRENT_OFFSET","CURRENT_GRADIENT","RUN_TIME","FS","ZBEAM","ZTARGET","ATARGET","Ch1","e_Ch1","Rest","e_R","ISOTOPIC_PURITY"
"44.4","1.28","14.03","26","386183","3218","-1.11E+11","0.965295453969764","720","2.00E-06","1","48","116","2222","47","154069","393","0.97"
