"TARGET_THICKNESS","THICKNESS_UNCERTAINTY","OMEGA","THETA","S1","S3","CURRENT_OFFSET","CURRENT_GRADIENT","RUN_TIME","FS","ZBEAM","ZTARGET","ATARGET","Ch1","e_Ch1","Rest","e_R","ISOTOPIC_PURITY"
"44.1","1.33","7.25","8","301385","3917","-1.11E+11","0.965295453969764","540","2.00E-06","1","48","116","736","27","66605","259","0.97"
