PEAK_POSITION PEAK_ENERGY CROSS_SECTION ERROR
1727.1 1222.0 0.056268263492191946 0.0031044559168105904
1690.0 1237.0 0.00879595843096334 0.0016815802882724031
1670.6 1257.0 0.05044740864817209 0.002975103586943482
1639.1 1279.0 0.08899440294857025 0.00375121756614613
1583.8 1313.9097367410807 0.015392927254185843 0.001810932618139511
1541.8 1343.0 0.01616904123338849 0.0020696372778737267
1523.6 1355.0 0.07450694200345416 0.003621865236279022
0.0 1406.0 0.0 0.0
0.0 1422.0 0.0 0.0
0.0 1441.0 0.0 0.0
1348.8 1476.0 0.09882518001847045 0.006208911833621181
1336.0 1485.1373772068423 0.06441746027381974 0.005562150184285641
0.0 1650.0 0.0 0.0
0.0 1673.0 0.0 0.0
0.0 1683.0 0.0 0.0
0.0 1695.0 0.0 0.0
0.0 1743.0 0.0 0.0
0.0 1763.0 0.0 0.0
0.0 1792.0 0.0 0.0
0.0 1813.0 0.0 0.0
854.9 1844.4884054121098 0.0932630298341848 0.004139274555747453
808.7 1880.866649752489 0.1143474596025234 0.00439797921548167
729.8 1943.0 0.35377862218654016 0.007373082802425152
654.0 2005.064061074723 0.0670045068711619 0.00375121756614613
631.5 2023.4336919670573 0.11111365135584571 0.004527331545348777
602.0 2047.636057606922 0.03544253838358757 0.002975103586943482
576.4 2068.7470525977383 0.11007883271690885 0.004656683875215885
502.17 2131.0 0.24977934897338538 0.010218834059501525
491.8 2139.2278520937016 0.13426771840205803 0.009572072410165985
0.0 1259.0 0.0 0.0
0.0 2183.0 0.0 0.0
0.0 2203.0 0.0 0.0
0.0 2210.0 0.0 0.0
0.0 2232.0 0.0 0.0
0.0 2272.0 0.0 0.0
0.0 2301.0 0.0 0.0
0.0 2317.0 0.0 0.0
0.0 2349.0 0.0 0.0
0.0 2371.0 0.0 0.0
0.0 2395.0 0.0 0.0
0.0 2417.0 0.0 0.0
178.0 2410.252082102973 0.02354212403581364 0.004268626885614561
159.0 2427.1474116202407 0.002198989607740835 0.0025870465973421583
136.0 2447.6737956147886 0.10529279651182585 0.0081491967816278
121.4 2460.7457212946174 0.011512357358172604 0.002716398927209266
108.7 2472.143116851086 0.023930181025414964 0.0031044559168105904
93.9 2485.4563594249116 0.006338264163488289 0.002198989607740835
65.0 2511.5500973264575 0.011641709688039712 0.007761139792026476
58.2 2517.7084328203664 0.06428810794395264 0.008278549111494907
47.1 2527.776259848299 0.01862673550086354 0.0033631605765448063
35.3 2538.4997349713185 0.03984051759906924 0.004009922225880346
24.3 2548.5154443808183 0.03828828964066394 0.00375121756614613
