PEAK_POSITION PEAK_ENERGY CROSS_SECTION ERROR
0.0 3615.0 0.0 0.0
0.0 3569.0 0.0 0.0
0.0 3498.0 0.0 0.0
0.0 3421.0 0.0 0.0
0.0 3353.0 0.0 0.0
0.0 3291.0 0.0 0.0
0.0 2958.0 0.0 0.0
0.0 2670.0 0.0 0.0
0.0 2597.0 0.0 0.0
0.0 2404.0 0.0 0.0
0.0 2364.0 0.0 0.0
0.0 2320.0 0.0 0.0
0.0 2287.0 0.0 0.0
0.0 2203.0 0.0 0.0
0.0 2132.0 0.0 0.0
0.0 2075.0 0.0 0.0
0.0 2029.0 0.0 0.0
1056.97854864558 1931.0 0.023703214736433616 0.003441987414329466
0.0 1875.0 0.0 0.0
1101.06973156755 1851.8318425730808 0.020762641795545933 0.00477034021317421
0.0 1784.0 0.0 0.0
1248.0076606792 1626.0020105506794 0.028910281315627596 0.0031632529253639635
1293.49567080383 1557.0248803266834 0.017753168929600008 0.0026602795601444467
0.0 1531.0 0.0 0.0
0.0 1477.0 0.0 0.0
1414.62550434434 1375.4987983685087 0.051345440023196944 0.003777823161611794
1490.89048113745 1262.8133547415882 0.01291798285915894 0.0022194490673368636
0.0 1214.0 0.0 0.0
0.0 1175.0 0.0 0.0
0.0 1126.0 0.0 0.0
1607.8670610210004 1092.1 0.03518643451924301 0.0035406471639168047
1627.28666880835 1064.3749946428543 0.03076327472470816 0.003327504928496399
0.0 945.3 0.0 0.0
1805.60171086112 810.9362762524962 0.056402781160743584 0.004041440360765888
1849.83244541758 749.4 0.0668481639879263 0.004885134874884527
1885.8212903335398 699.1326530959337 0.015313153754762852 0.0024647012220385864
1949.72031407659 611.0576303189864 0.03173835682499013 0.0037107583793979204
2036.0 507.3 0.05758259872944271 0.010375243014314002
2050.2 472.7 0.3198168659162291 0.019194199576480903
2108.0 417.2 0.027494393987932107 0.003631335055009901
2134.5 360.5 0.13954701854252333 0.007262670110019802
2232.79241154467 229.1 0.07320390098038303 0.02275690429942391
2271.75313613911 181.0 1.4644246017886862 0.12244954905828465
0.0 0.0 0.0 0.0
