PEAK_POSITION PEAK_ENERGY CROSS_SECTION ERROR
1851.6 1063.9 0.03724039921768615 0.0020541857219720117
1794.89 1085.0 0.2753934148553446 0.0045722198327764136
1636.9 1175.0 0.07626992793515437 0.0024517700552569173
1570.5 1208.4182974328698 0.02339121160826194 0.0015240732775921378
1499.1 1248.0 0.06520383065872451 0.002319241944161949
1456.8 1270.5483210240666 0.003313202777374213 0.0008614327221172954
1415.0 1293.6693432234092 0.017825030942273265 0.0013915451664971692
1394.0 1305.3419592888208 0.02193340238621729 0.0015903373331396223
1362.0 1317.3 0.004903540110513835 0.0008614327221172954
1328.3 1342.1058675720612 0.007289046110223268 0.0009276967776647796
1295.79 1358.3 0.40964439139454767 0.005499916610441193
1125.0 1458.2219591679361 0.02630683005235125 0.002915618444089307
1101.0 1472.1646296401093 0.012523906498474523 0.00265056222189937
1058.8 1496.8007944722192 0.02663815033008867 0.0016566013886871065
1019.3 1519.999682627934 0.0383006241064459 0.0019216576108770434
973.3 1547.1854762126738 0.02405385216373678 0.0014578092220446535
0.0 1574.0 0.0 0.0
900.9 1597.0 0.05711961588193143 0.0023855059997094333
863.0 1613.1146830544358 0.012391378387379555 0.0044396917216814455
843.0 1625.1814305598546 0.011662473776357228 0.004771011999418867
800.3 1651.0592286863352 0.018885255831033013 0.0012590170554022007
661.7 1736.1381114556632 0.008680591276720438 0.0011927529998547166
638.6 1750.478777270654 0.01398171572051918 0.0013915451664971692
596.1 1776.9831788478139 0.006427613388105973 0.0009939608332122638
580.5 1786.750883911133 0.034391044829144325 0.0017228654442345908
563.3 1797.5446993137675 0.010005872387670122 0.0011264889443072324
547.6 1807.4194369492789 0.011927529998547164 0.0011264889443072324
519.6 1818.0 0.04300537205031728 0.002849354388541823
506.5 1840.0 0.039625905217395584 0.0027168262774468544
494.3 1841.1016006574046 0.0076203663879606896 0.0022529778886144648
477.8 1851.578132574013 0.012192586220737102 0.0011264889443072324
454.0 1866.7310396555006 0.04784264810528363 0.0021867138330669803
438.1 1876.0 0.049234193271780795 0.0022529778886144648
422.4 1886.9254133800073 0.009475759943290248 0.0012590170554022007
406.7 1896.990673028241 0.009011911554457859 0.0009939608332122638
379.9 1914.221184141572 0.018487671497748107 0.0012590170554022007
0.0 1925.0 0.0 0.0
351.9 1932.2892865812753 0.021867138330669802 0.0031806746662792445
337.0 1941.931624551994 0.008481799110077985 0.0031144106107317596
309.0 1960.1031815995557 0.015174468720373894 0.005499916610441193
296.0 1968.562928534637 0.01477688438708899 0.004903540110513835
275.3 1982.063488988965 0.009740816165480184 0.0015240732775921378
252.0 1997.3039202242144 0.012788962720664463 0.0011264889443072324
221.3 2017.4560499726153 0.00530112444379874 0.0006626405554748425
171.7 2050.1860545843624 0.02816222360768081 0.0013915451664971692
134.1 2075.138701289953 0.030415201496295275 0.0015240732775921378
107.5 2092.864911152352 0.021535818052932382 0.001325281110949685
76.1 2113.3 0.031674218551697476 0.0015240732775921378
48.1 2132.668987002272 0.014047979776066663 0.0014578092220446535
29.3 2145.3302195332953 0.015373260887016347 0.0015240732775921378

