PEAK_POSITION PEAK_ENERGY CROSS_SECTION ERROR
1860.0 2183.0 0.4231756758568725 0.008756069242413378
1819.0 2205.0 0.15544598219766811 0.005150628966125517
1770.0 2232.0 0.3268589141903253 0.007313893131898234
1244.0 2541.5056997246197 0.06252863564876378 0.0057687044420605795
1232.0 2549.6482385665995 0.06160152243486118 0.004944603807480497
1212.0 2563.3208922188287 0.07890763576104291 0.005356654124770538
1193.0 2576.4277270735347 0.07828956028510785 0.005150628966125517
1150.0 2606.5144394473364 0.05140327708193266 0.005047616386803007
1135.0 2617.1481282235327 0.12330605744904487 0.007004855393930703
1117.0 2630.0029966547563 0.013391635311926345 0.004326528331545434
1104.0 2639.3511425177344 0.053875578985672905 0.0044295409108679445
1084.0 2653.8378408280623 0.0688124029874369 0.005253641545448028
1061.0 2670.654788058155 0.038217666928651334 0.0044295409108679445
1017.6 2702.8458162577535 0.0897239565899065 0.006592805076640662
1004.5 2712.680141759417 0.10126136547402767 0.006386779917995641
985.3 2727.192410829465 0.052742440613125295 0.003914478014255393
957.4 2748.4894830610892 0.14081819593387165 0.007931968607833295
944.9 2758.1114736037234 0.06654612624234167 0.007416905711220744
916.7 2780.001167005385 0.13772781855419633 0.014009710787861406
906.7 2787.0 0.20365586932060292 0.014627786263796468
856.0 2827.976307258692 0.020190465547212027 0.0028843522210302897
838.2 2842.266960842505 0.010404270511573546 0.0024723019037402485
0.0 2870.0 0.0 0.0
0.0 2888.0 0.0 0.0
0.0 2895.0 0.0 0.0
0.0 2907.0 0.0 0.0
0.0 2920.0 0.0 0.0
0.0 2934.0 0.0 0.0
0.0 2958.0 0.0 0.0
0.0 2981.0 0.0 0.0
0.0 2998.0 0.0 0.0
0.0 3007.0 0.0 0.0
577.0 3064.0 0.12062773038665961 0.00607774218002811
554.0 3084.0818339103535 0.04522252232258204 0.005047616386803007
539.0 3097.5583192660065 0.051815327399222705 0.004017490593577903
498.0 3134.7590940561577 0.03028569832081804 0.0028843522210302897
466.0 3164.1652529871435 0.032758000224558284 0.005047616386803007
452.0 3177.132839074101 0.03131582411404314 0.01565791205702157
444.0 3184.5708710517706 0.033994151176428414 0.017718163643471778
413.0 3213.5854676198574 0.05861415763450838 0.005356654124770538
399.0 3226.788999463186 0.02410494356146742 0.004017490593577903
379.0 3245.759303116952 0.01864527685737437 0.0029873648003528
361.0 3262.941327683885 0.03172787443133318 0.003708452855610372
345.0 3278.3007306549703 0.03965984303916648 0.0035024276969653515
322.0 3300.5224892341703 0.058408132475863364 0.003708452855610372
297.8 3324.0852521885977 0.02616519514791763 0.0025753144830627586
275.3 3346.159841725843 0.058408132475863364 0.003296402538320331
252.7 3368.4945958542594 0.062013572752151226 0.004017490593577903
235.5 3385.6015676295015 0.07519918290543254 0.005253641545448028
222.3 3398.793974625696 0.04161708204629418 0.004738578648835475
203.9 3417.275835385059 0.07653834643662517 0.003708452855610372
183.2 3438.1966129824914 0.05088821418532011 0.0030903773796753103
161.3 3460.4785203014058 0.06788528977353431 0.0035024276969653515
141.4 3480.8578038777805 0.03265498764523578 0.004944603807480497
128.5 3494.135768400684 0.055626792834155586 0.004738578648835475
111.1 3512.129405353722 0.11640421463443668 0.008241006345800828
99.0 3524.6989744416237 0.02740134609978775 0.006695817655963172
87.0 3537.2106435969963 0.026371220306562648 0.007828956028510786
70.1 3554.9088981427913 0.10579391896421812 0.00607774218002811
56.2 3569.533518823018 0.055317755096188054 0.005150628966125517
43.1 3583.372670574403 0.05263942803380278 0.005459666704093049
25.5 3602.051636566284 0.12330605744904487 0.004635566069512965
